Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
training#842619096139284480#1#1#HSC.conllu	2	22	11.0	4.7	13.636363636363637	9.090909090909092	9.090909090909092	4.545454545454546	4.545454545454546	9.090909090909092	0	13.636363636363637	0	13.636363636363637	4.545454545454546	9.090909090909092	0	0	9.090909090909092	0	0.55	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.5	50.0	2.0	50.0	0	0	0	50.0	0	0	3.0	7.333333333333333	9.0	3.1666666666666665	13	0	0	0	0	0	0	100.0	0.0	50.0	50.0	4.545454545454546	0	0	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	4.545454545454546	0	0	0	4.545454545454546	0	4.545454545454546	4.545454545454546	0	0	0	0	0	0	0	0	0	0	4.545454545454546	0	4.545454545454546	9.090909090909092	0	0	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	4.545454545454546	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0	0
training#847404622222303235#0#0#HSC.conllu	2	22	11.0	5.294117647058823	4.545454545454546	18.181818181818183	0	0	0	4.545454545454546	0	22.727272727272727	0	0	13.636363636363637	22.727272727272727	0	0	13.636363636363637	0	0.7058823529411765	0	0	0	100.0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	50.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	3.0	7.333333333333333	8.5	2.6666666666666665	10	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	4.545454545454546	0	4.545454545454546	0	0	0	13.636363636363637	0	4.545454545454546	0	0	0	0	4.545454545454546	0	0	0	0	0	0	0	0	0	0	0	0	4.545454545454546	13.636363636363637	0	0	0	9.090909090909092	9.090909090909092	0	0	22.727272727272727	9.090909090909092	0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
training#816337571383013376#0#0#HSC.conllu	2	22	11.0	5.45	4.545454545454546	18.181818181818183	4.545454545454546	0	0	18.181818181818183	0	22.727272727272727	0	0	13.636363636363637	9.090909090909092	0	0	9.090909090909092	0	0.6	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	50.0	2.0	0	50.0	0	50.0	0	0	0	4.0	11.0	3.5	1.6666666666666667	4	1.5	2	50.0	50.0	0	0	0.0	100.0	33.333333333333336	66.66666666666667	0	0	0	4.545454545454546	0	0	0	0	18.181818181818183	0	0	4.545454545454546	0	0	4.545454545454546	18.181818181818183	0	0	0	0	0	0	0	0	0	0	0	0	0	13.636363636363637	9.090909090909092	0	0	4.545454545454546	4.545454545454546	0	0	9.090909090909092	9.090909090909092	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
training#581366619303256064#1#0#HSC.conllu	2	32	16.0	4.222222222222222	3.125	21.875	6.25	0	6.25	12.5	0	25.0	0	0	6.25	15.625	0	0	3.125	0	0.5185185185185185	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.0	2.0	0	0	100.0	0	0	0	0	1.5	32.0	13.5	4.8	27	1.0	2	100.0	0	0	0	0	0	0	0	3.125	0	0	6.25	3.125	0	0	0	21.875	6.25	0	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	6.25	0	0	15.625	6.25	0	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0	0
training#153448227386040321#1#1#TW-SENTIPOLC.conllu	3	20	6.666666666666667	4.9411764705882355	0	15.0	0	0	5.0	15.0	0	30.0	0	5.0	5.0	15.0	5.0	0	5.0	0	0.47058823529411764	100.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333333333333333	33.333333333333336	4.0	0	0	0	0	100.0	0	0	2.0	20.0	2.6666666666666665	1.7142857142857142	4	1.0	2	100.0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	15.0	5.0	0	0	0	0	0	15.0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	20.0	5.0	0	0	0	5.0	0	0	15.0	15.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
training#153260540058275840#0#0#TW-SENTIPOLC.conllu	5	23	4.6	4.8	0	13.043478260869565	0	0	4.3478260869565215	26.08695652173913	0	34.78260869565217	0	0	8.695652173913043	13.043478260869565	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	1.2	1.6	3	1.5	2	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.043478260869565	4.3478260869565215	0	8.695652173913043	0	0	0	26.08695652173913	0	0	0	0	0	0	0	0	0	0	0	0	0	13.043478260869565	0	0	0	0	0	0	0	13.043478260869565	21.73913043478261	0	0	0	0	0	0	0	0	0	0	0	0
training#137154719004102656#0#0#TW-SENTIPOLC.conllu	1	10	10.0	5.222222222222222	0	10.0	0	0	0	10.0	0	40.0	0	0	30.0	10.0	0	0	0	0	0.7777777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	5.0	2.0	5	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	10.0	10.0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	30.0	0	0	0	0	0	0	0	10.0	10.0	0	0	0	0	0	0	0	0	0	0	0	0
test#596029752588271617#1#1#HSC.conllu	2	15	7.5	3.857142857142857	0	13.333333333333334	0	6.666666666666667	6.666666666666667	26.666666666666668	0	20.0	0	6.666666666666667	6.666666666666667	6.666666666666667	0	0	6.666666666666667	0	0.35714285714285715	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.5	5.5	2.3333333333333335	8	0	0	0	0	0	0	0.0	100.0	0.0	100.0	0	0	0	0	0	0	0	0	13.333333333333334	6.666666666666667	0	0	0	6.666666666666667	0	20.0	6.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	13.333333333333334	0	0	6.666666666666667	13.333333333333334	0	0	100.0	0.0	0	0	0	0	0	0	0	0
test#586158560289099776#1#1#HSC.conllu	2	31	15.5	3.9655172413793105	0	22.580645161290324	3.225806451612903	0	0	19.35483870967742	0	22.580645161290324	3.225806451612903	9.67741935483871	6.451612903225806	6.451612903225806	0	0	6.451612903225806	0	0.41379310344827586	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	2.5	15.5	6.5	2.111111111111111	7	1.0	2	100.0	0	0	0	50.0	50.0	50.0	50.0	0	0	0	3.225806451612903	0	0	0	0	22.580645161290324	0	0	3.225806451612903	0	0	0	19.35483870967742	0	0	0	0	3.225806451612903	0	0	0	0	0	0	3.225806451612903	0	6.451612903225806	6.451612903225806	0	3.225806451612903	3.225806451612903	12.903225806451612	0	0	6.451612903225806	6.451612903225806	0	0	100.0	0.0	0	0	0	0	0	0	0	0
training#792042299211522048#1#0#HSC.conllu	1	5	5.0	7.0	0	20.0	0	0	0	0	0	0	0	0	40.0	20.0	0	0	20.0	0	0.75	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	1.0	0	100.0	0	0	0	0	0	3.0	5.0	2.0	1.3333333333333333	2	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	20.0	20.0	0	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0	0
test#841285585507614720#1#1#HSC.conllu	3	17	5.666666666666667	5.933333333333334	5.882352941176471	0	11.764705882352942	5.882352941176471	0	5.882352941176471	0	11.764705882352942	0	17.647058823529413	5.882352941176471	11.764705882352942	0	0	11.764705882352942	11.764705882352942	0.5333333333333333	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0.6666666666666666	33.333333333333336	3.0	0	0	50.0	0	50.0	0	0	1.6666666666666667	8.5	3.0	2.0	5	0	0	0	0	0	0	100.0	0.0	100.0	0.0	0	5.882352941176471	0	11.764705882352942	0	0	5.882352941176471	0	0	0	0	5.882352941176471	0	0	0	5.882352941176471	0	0	0	0	5.882352941176471	0	0	0	0	5.882352941176471	0	5.882352941176471	0	0	5.882352941176471	0	0	5.882352941176471	0	0	0	11.764705882352942	17.647058823529413	0	5.882352941176471	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
training#529277476326109184#1#0#TW-BS.conllu	1	18	18.0	6.411764705882353	5.555555555555555	22.22222222222222	5.555555555555555	0	0	11.11111111111111	0	16.666666666666668	0	0	16.666666666666668	5.555555555555555	5.555555555555555	0	11.11111111111111	0	0.5882352941176471	0	50.0	0	50.0	50.0	0	0	50.0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	9.0	8.0	2.6875	8	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	5.555555555555555	5.555555555555555	0	0	0	22.22222222222222	0	5.555555555555555	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	0	16.666666666666668	0	0	5.555555555555555	5.555555555555555	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
training#523486222883106817#0#0#TW-BS.conllu	2	19	9.5	6.875	0	10.526315789473685	0	5.2631578947368425	10.526315789473685	0	0	26.31578947368421	10.526315789473685	10.526315789473685	5.2631578947368425	15.789473684210526	0	0	5.2631578947368425	0	0.4375	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	1.0	50.0	3.0	0	0	0	100.0	0	0	0	2.0	9.5	5.5	2.9285714285714284	10	0	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	0	0	10.526315789473685	10.526315789473685	0	0	15.789473684210526	5.2631578947368425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	10.526315789473685	5.2631578947368425	5.2631578947368425	0	0	15.789473684210526	10.526315789473685	0	0	100.0	0.0	0	0	0	0	0	0	0	0
training#507179745935917056#0#0#TW-BS.conllu	1	27	27.0	5.523809523809524	3.7037037037037037	3.7037037037037037	11.11111111111111	0	11.11111111111111	7.407407407407407	0	18.51851851851852	0	3.7037037037037037	0	22.22222222222222	0	0	18.51851851851852	0	0.6666666666666666	0	0	0	100.0	0	0	100.0	0	20.0	20.0	60.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	2.2	0	40.0	20.0	20.0	20.0	0	0	5.0	5.4	19.0	3.55	19	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	0	11.11111111111111	3.7037037037037037	0	0	0	3.7037037037037037	11.11111111111111	0	0	18.51851851851852	0	0	7.407407407407407	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037037	0	0	0	14.814814814814815	0	0	0	22.22222222222222	3.7037037037037037	0	0	100.0	0.0	0	0	0	0	0	0	0	0
training#665496662488543232#1#0#TW-SPINO.conllu	2	12	6.0	7.25	8.333333333333334	0	16.666666666666668	8.333333333333334	0	0	0	0	0	0	16.666666666666668	33.333333333333336	8.333333333333334	0	8.333333333333334	0	0.75	0	100.0	0	0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	50.0	3.0	0	0	0	100.0	0	0	0	1.0	6.0	2.5	2.0	5	0	0	0	0	0	0	0	0	100.0	0.0	0	0	8.333333333333334	16.666666666666668	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	0	33.333333333333336	16.666666666666668	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
training#507084899107340288#1#1#TW-BS.conllu	2	22	11.0	5.2105263157894735	4.545454545454546	9.090909090909092	0	0	0	4.545454545454546	0	4.545454545454546	0	0	63.63636363636363	13.636363636363637	0	0	0	0	0.8421052631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.5	0	6.0	2.1176470588235294	9	1.0	2	100.0	0	0	0	0	0	0	0	0	0	0	0	4.545454545454546	0	0	0	9.090909090909092	0	0	0	0	0	0	4.545454545454546	0	0	0	0	0	0	0	0	0	0	40.90909090909091	0	0	18.181818181818183	0	0	0	0	0	0	0	13.636363636363637	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0
training#163170219525804033#0#0#TW-SENTIPOLC.conllu	1	22	22.0	4.454545454545454	9.090909090909092	13.636363636363637	9.090909090909092	4.545454545454546	9.090909090909092	18.181818181818183	0	27.272727272727273	0	4.545454545454546	0	0	0	0	4.545454545454546	0	0.5	100.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	2.0	0.0	5.0	0	0	0	0	0	100.0	0	4.0	11.0	12.0	2.761904761904762	12	1.0	1	100.0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	13.636363636363637	9.090909090909092	0	4.545454545454546	9.090909090909092	4.545454545454546	0	18.181818181818183	0	0	0	0	0	0	0	0	0	0	0	0	0	4.545454545454546	4.545454545454546	0	0	4.545454545454546	4.545454545454546	0	0	0	4.545454545454546	0	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0	0
training#507211556468572160#0#0#TW-BS.conllu	1	15	15.0	7.571428571428571	13.333333333333334	6.666666666666667	0	6.666666666666667	0	20.0	0	20.0	0	6.666666666666667	13.333333333333334	6.666666666666667	0	0	6.666666666666667	0	0.5714285714285714	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	7.5	7.0	2.1538461538461537	7	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	13.333333333333334	0	0	0	6.666666666666667	0	0	0	0	6.666666666666667	0	20.0	0	0	0	0	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	13.333333333333334	0	0	6.666666666666667	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
test#130964086203748352#1#1#TW-SPINO.conllu	3	21	7.0	4.823529411764706	0	19.047619047619047	0	0	0	14.285714285714286	0	19.047619047619047	4.761904761904762	0	14.285714285714286	19.047619047619047	0	0	9.523809523809524	0	0.5294117647058824	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6666666666666666	66.66666666666667	1.5	0	50.0	50.0	0	0	0	0	2.3333333333333335	10.5	2.3333333333333335	1.8571428571428572	4	1.5	2	50.0	50.0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	19.047619047619047	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	4.761904761904762	0	4.761904761904762	4.761904761904762	4.761904761904762	0	0	19.047619047619047	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
training#520497862669783040#1#0#TW-BS.conllu	2	18	9.0	6.928571428571429	11.11111111111111	5.555555555555555	11.11111111111111	0	11.11111111111111	5.555555555555555	0	5.555555555555555	0	0	22.22222222222222	22.22222222222222	0	0	5.555555555555555	0	0.7142857142857143	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	50.0	4.0	0	0	0	0	100.0	0	0	2.0	18.0	2.5	2.3333333333333335	5	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	11.11111111111111	5.555555555555555	0	0	0	5.555555555555555	11.11111111111111	0	0	11.11111111111111	0	0	5.555555555555555	0	0	0	0	0	0	0	0	0	0	5.555555555555555	0	0	0	5.555555555555555	0	0	0	5.555555555555555	0	0	22.22222222222222	11.11111111111111	0	0	100.0	0.0	0	0	0	0	0	0	0	0
training#135455872020258816#0#0#TW-SENTIPOLC.conllu	1	16	16.0	4.8	0	18.75	6.25	0	6.25	12.5	0	18.75	0	6.25	12.5	6.25	0	0	12.5	0	0.5333333333333333	0	0	0	100.0	0	0	100.0	0	50.0	50.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	3.0	8.0	13.0	2.9285714285714284	13	1.0	1	100.0	0	0	0	50.0	50.0	0	0	0	0	0	6.25	0	0	0	0	18.75	6.25	0	0	6.25	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	6.25	0	12.5	0	0	0	6.25	12.5	0	0	6.25	6.25	0	0	100.0	0.0	0	0	0	0	0	0	0	0
test#831536055820095488#1#1#HSC.conllu	2	18	9.0	6.444444444444445	16.666666666666668	11.11111111111111	5.555555555555555	5.555555555555555	0	11.11111111111111	0	22.22222222222222	0	11.11111111111111	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	0.5555555555555556	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	1.0	50.0	2.0	0	0	100.0	0	0	0	0	2.0	9.0	4.5	2.75	8	2.0	1	0	100.0	0	0	0.0	100.0	100.0	0.0	0	5.555555555555555	0	5.555555555555555	16.666666666666668	0	0	0	11.11111111111111	0	0	0	0	5.555555555555555	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	11.11111111111111	0	0	5.555555555555555	0	0	0	0	11.11111111111111	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
training#507222597562408960#1#0#TW-BS.conllu	2	17	8.5	6.066666666666666	17.647058823529413	11.764705882352942	5.882352941176471	0	0	11.764705882352942	0	29.41176470588235	0	0	11.764705882352942	11.764705882352942	0	0	0	0	0.7333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	4.5	2.230769230769231	6	1.0	2	100.0	0	0	0	0	0	0	0	0	0	0	5.882352941176471	17.647058823529413	0	0	0	11.764705882352942	0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	0	0	0	0	0	0	0	5.882352941176471	0	0	23.529411764705884	0	0	0	0	0	0	0	11.764705882352942	11.764705882352942	0	0	0	0	0	0	0	0	0	0	0	0
training#193075151053660160#0#0#TW-SENTIPOLC.conllu	1	18	18.0	4.375	11.11111111111111	27.77777777777778	0	0	0	22.22222222222222	0	11.11111111111111	0	0	16.666666666666668	11.11111111111111	0	0	0	0	0.4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	12.0	3.3333333333333335	12	2.0	2	50.0	0	50.0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	27.77777777777778	0	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	11.11111111111111	5.555555555555555	0	0	0	0	0	0	0	0	0	0	0	0
training#193769662729822208#0#0#TW-SENTIPOLC.conllu	1	14	14.0	3.8181818181818183	0	14.285714285714286	7.142857142857143	0	0	7.142857142857143	0	14.285714285714286	0	21.428571428571427	7.142857142857143	21.428571428571427	0	0	7.142857142857143	0	0.45454545454545453	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	6.0	0	0	0	0	0	0	100.0	3.0	14.0	8.0	2.7	8	1.0	1	100.0	0	0	0	0	0	0.0	100.0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	14.285714285714286	0	0	7.142857142857143	0	0	0	7.142857142857143	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	0	21.428571428571427	7.142857142857143	0	0	100.0	0.0	0	0	0	0	0	0	0	0
training#814187132185100288#1#0#HSC.conllu	5	29	5.8	5.380952380952381	0	3.4482758620689653	3.4482758620689653	6.896551724137931	3.4482758620689653	3.4482758620689653	3.4482758620689653	3.4482758620689653	0	6.896551724137931	20.689655172413794	27.586206896551722	3.4482758620689653	3.4482758620689653	10.344827586206897	0	0.5238095238095238	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	66.66666666666667	0	0	33.333333333333336	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	0.6	40.0	3.0	33.333333333333336	0	0	33.333333333333336	0	0	33.333333333333336	1.4	9.666666666666666	2.8	2.411764705882353	6	1.0	1	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	3.4482758620689653	0	3.4482758620689653	0	3.4482758620689653	3.4482758620689653	0	3.4482758620689653	3.4482758620689653	0	0	0	3.4482758620689653	0	3.4482758620689653	0	0	3.4482758620689653	0	0	0	0	0	0	0	6.896551724137931	0	3.4482758620689653	3.4482758620689653	10.344827586206897	0	0	0	0	0	0	24.137931034482758	17.24137931034483	0	3.4482758620689653	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
training#692626363359039488#1#0#TW-SPINO.conllu	2	25	12.5	4.380952380952381	0	16.0	0	0	0	24.0	0	20.0	0	8.0	8.0	16.0	0	0	8.0	0	0.42857142857142855	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	50.0	2.5	0	0	50.0	50.0	0	0	0	2.5	12.5	5.0	2.4210526315789473	10	1.0	3	100.0	0	0	0	50.0	50.0	100.0	0.0	0	4.0	0	0	0	0	0	0	16.0	0	0	0	0	0	0	20.0	4.0	0	0	0	0	0	0	0	0	0	0	4.0	0	12.0	8.0	0	0	4.0	4.0	0	0	16.0	8.0	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
training#852213592808206340#1#0#HSC.conllu	2	25	12.5	4.8	0	8.0	16.0	4.0	0	16.0	0	8.0	0	4.0	16.0	20.0	0	0	8.0	0	0.6	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	4.0	0	0	0	50.0	0	50.0	0	2.5	12.5	6.0	2.388888888888889	8	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	16.0	0	0	4.0	0	8.0	0	0	0	0	0	0	16.0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	8.0	8.0	0	0	4.0	4.0	0	0	20.0	8.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
